Courier,Tipo de servicio,Origen,Destino,Zona,Tipo de transporte,Lugar de entrega,Nombre sucursal,Tipo de pago,Capacidad,Plazo estimado
BLUEXPRESS,PRIORITY,VINA DEL MAR,GUALBUN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,HORNOPIREN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,HUALAIHUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,HUILDAD,SUR,AEREO,DOMICILIO,,Cuenta corriente,,7
BLUEXPRESS,PRIORITY,VINA DEL MAR,HUILLINCO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,HUINAY,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LAGO YELCHO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LLANADA GRANDE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,MECHUQUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PAILDAD,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PALENA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PICHANCO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,POYO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PRIMER CORRAL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUELO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO CARDENAS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO PIEDRA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO RAMIREZ,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUQUELDON,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,QUEILEN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,QUELLON VIEJO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,7
BLUEXPRESS,PRIORITY,VINA DEL MAR,QUETELMAHUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,QUICAVI,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,QUINCHAO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,7
BLUEXPRESS,PRIORITY,VINA DEL MAR,RALUN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ROLLIZO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,SAN JUAN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,SEGUNDO CORRAL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,TERMAS DE LLANCATUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,TERMAS EL AMARILLO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,TEUPA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,7
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA SANTA LUCIA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA VANGUARDIA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,YALDAD,SUR,AEREO,DOMICILIO,,Cuenta corriente,,7
BLUEXPRESS,PRIORITY,VINA DEL MAR,COYHAIQUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
BLUEXPRESS,PRIORITY,VINA DEL MAR,BALMACEDA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,3
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO AYSEN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,3
BLUEXPRESS,PRIORITY,VINA DEL MAR,COYHAIQUE ALTO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,8
BLUEXPRESS,PRIORITY,VINA DEL MAR,MANIHUALES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,8
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO CHACABUCO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
BLUEXPRESS,PRIORITY,VINA DEL MAR,RIO IBANEZ,SUR,AEREO,DOMICILIO,,Cuenta corriente,,8
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA MANIHUALES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,8
BLUEXPRESS,PRIORITY,VINA DEL MAR,BANO NUEVO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,CALETA TORTEL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,CHILE CHICO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,CISNES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,COCHRANE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,EL GATO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,GUAITECAS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA ANGAMOS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA BENJAMIN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA CAMPANA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA CUPTANA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA IPUN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA IZAZO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA LEVEL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA MELCHOR,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA MERINO JARPA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA NALCAYEC,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA PATRICIO LYNCH,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA VICTORIA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LA TAPERA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LAGO COCHRANE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LAGO VERDE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LAGUNA SAN RAFAEL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LEVICAN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,MELINKA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,7
BLUEXPRESS,PRIORITY,VINA DEL MAR,MINA EL TOQUI,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,NIREGUAO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,O HIGGINS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO AGUIRRE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO BERTRAND,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO CISNES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO FACHINAL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO GAVIOTA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO GUADAL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO HERRADURA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO ING.IBANEZ,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO MURTA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO SANCHEZ,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO TRANQUILO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO YUNGAY,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUYUHUAPI,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,RIO CISNES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,SANTA MARIA DEL MAR,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,TERMAS DE PUYUHUAPI,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,TORTEL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA AMENGUAL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA CERRO CASTILLO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA CHACABUCO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA OHIGGINS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA ORTEGA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUNTA ARENAS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
BLUEXPRESS,PRIORITY,VINA DEL MAR,RANCHO PUNTA ARENAS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,6
BLUEXPRESS,PRIORITY,VINA DEL MAR,MINA PECKET,SUR,AEREO,DOMICILIO,,Cuenta corriente,,3
BLUEXPRESS,PRIORITY,VINA DEL MAR,CABEZA DE MAR,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
BLUEXPRESS,PRIORITY,VINA DEL MAR,ENTRE VIENTOS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,8
BLUEXPRESS,PRIORITY,VINA DEL MAR,ESTANCIA SAN JUAN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,8
BLUEXPRESS,PRIORITY,VINA DEL MAR,FUERTE BULNES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
BLUEXPRESS,PRIORITY,VINA DEL MAR,ARMONIA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,CABO DE HORNOS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,CALETA EUGENIA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,CAMERON,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,CERRO CASTILLO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,CERRO SOMBRERO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,CULLEN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ESTANCIA CHINA CR.,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ESTANCIA LOS OLIVOS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ESTANCIA SN GREGORIO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ESTANCIA VICTORINA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,GAIKE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,GALLEGOS CHICOS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA DAWSON,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,ISLA NAVARINO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LA JUNTA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,LAGUNA BLANCA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,LAPATAIA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,MANANTIALES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,MONTE AYMOND,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,MORRO CHICO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,ONAISIN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PAMPA GUANACOS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,PEHOE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,PORVENIR,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PRIMAVERA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO ALTAMIRANO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO ARTURO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO BORIES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO CONDOR,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO NATALES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO PERCY,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO TORO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO WILLIAMS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUERTO YARTAU,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,PUNTA DELGADA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,RIO TURBIO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,RIO VERDE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,RUBENS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,SAN GREGORIO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,SECCION RUSSFIN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,TERMINAL CABO NEGRO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
BLUEXPRESS,PRIORITY,VINA DEL MAR,TERMINAL SAN GREGORIO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,TIMAUKEL,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
BLUEXPRESS,PRIORITY,VINA DEL MAR,TORRES DEL PAINE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,VILLA TEHUELCHES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,20
BLUEXPRESS,PRIORITY,VINA DEL MAR,YENDEGAIA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,9
CHILEXPRESS,DHS,VINA DEL MAR,ACHAO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,ALGARROBO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ALTO HOSPICIO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ALTO JAHUEL,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ANCUD,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ANDACOLLO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ANGOL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ANTOFAGASTA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ARAUCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ARICA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ARTIFICIO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,BALMACEDA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,BAQUEDANO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,BARRANCAS,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,BATUCO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,BUIN,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,BULNES,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CABILDO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,CABRERO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CALAMA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CALBUCO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,CALDERA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,CALERA DE TANGO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CANETE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CARAHUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CARTAGENA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CASABLANCA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CASTRO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CAUQUENES,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CERRILLOS,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CERRO NAVIA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHAITEN,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,CHANARAL,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,CHEPICA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHICUREO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHIGUAYANTE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHILE CHICO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,CHILLAN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHILLAN VIEJO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHIMBARONGO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHOLGUAN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CHONCHI,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,COCHRANE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,CODEGUA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CODELCO RADOMIRO TOMIC,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COELEMU,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COIHUECO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,COINCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COLBUN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,COLINA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COLLIPULLI,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COLTAUCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COMBARBALA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,CONCEPCION,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CONCHALI,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CONCON,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CONSTITUCION,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COPIAPO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COQUIMBO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CORONEL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,COYHAIQUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,CUMPEO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,CURACAUTIN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
