id,predictive_days,delivery_date,sub_status
3149605,2,2021-04-07,pending
3149634,2,2021-04-07,pending
3149632,2,2021-04-07,pending
3149631,2,2021-04-07,pending
3149635,2,2021-04-07,pending
3149604,2,2021-04-07,received_for_courier
3149636,2,2021-04-07,pending
3149616,2,2021-04-07,pending
3149573,2,2021-04-07,pending
3149640,2,2021-04-07,pending
3149582,2,2021-04-07,pending
3149587,2,2021-04-07,in_route
3149588,2,2021-04-07,received_for_courier
3149649,2,2021-04-07,received_for_courier
3149644,2,2021-04-07,pending
3149647,2,2021-04-07,fulfillment_open
3147900,3,2021-04-06,in_route
3138106,4,2021-04-06,in_route
3145905,3,2021-04-06,in_route
3146444,3,2021-04-06,received_for_courier
3145367,3,2021-04-06,in_route
3146696,3,2021-04-06,in_route
3162129,1,2021-04-06,received_for_courier
3162173,1,2021-04-06,received_for_courier
3162440,1,2021-04-06,received_for_courier
3162092,1,2021-04-06,received_for_courier
3143907,3,2021-04-06,requested
3140316,4,2021-04-06,received_for_courier
3146813,3,2021-04-06,in_transit
3149142,3,2021-04-06,in_transit
3146798,3,2021-04-06,in_transit
3146758,3,2021-04-06,in_route
3146753,3,2021-04-06,in_transit
3147910,3,2021-04-06,dispatched
3143999,3,2021-04-06,received_for_courier
3144107,3,2021-04-06,received_for_courier
3138678,4,2021-04-06,in_route
3146635,3,2021-04-06,in_route
3137083,4,2021-04-06,in_route
3143231,3,2021-04-06,in_route
3143830,3,2021-04-06,in_route
3143920,3,2021-04-06,received_for_courier
3145204,3,2021-04-06,in_route
3146301,3,2021-04-06,unkown_destinatary
3150013,3,2021-04-06,in_route
3145747,3,2021-04-06,in_route
3148820,3,2021-04-06,in_route
3146133,3,2021-04-06,in_route
3139899,4,2021-04-06,in_transit
3149999,3,2021-04-06,in_route
3148507,3,2021-04-06,in_route
3149216,3,2021-04-06,in_route
3144438,3,2021-04-06,in_route
3146314,3,2021-04-06,in_transit
3146002,3,2021-04-06,in_route
3144311,3,2021-04-06,received_for_courier
3146354,3,2021-04-06,in_route
3143279,3,2021-04-06,in_route
3144162,3,2021-04-06,received_for_courier
3148866,3,2021-04-06,in_transit
3145324,3,2021-04-06,received_for_courier
3141717,4,2021-04-06,in_route
3143996,3,2021-04-06,received_for_courier
3146143,3,2021-04-06,in_route
3144263,3,2021-04-06,requested
3139971,4,2021-04-06,in_route
3146810,3,2021-04-06,in_route
3143273,3,2021-04-06,in_transit
3146900,3,2021-04-06,in_route
3148416,3,2021-04-06,pending
3144369,3,2021-04-06,in_route
3146685,3,2021-04-06,unkown_destinatary
3144008,3,2021-04-06,in_transit
3138007,4,2021-04-06,requested
3147850,3,2021-04-06,in_route
3144247,3,2021-04-06,requested
3146454,3,2021-04-06,created
3143985,3,2021-04-06,requested
3144198,3,2021-04-06,in_route
3138026,4,2021-04-06,requested
3144232,3,2021-04-06,in_transit
3144318,3,2021-04-06,received_for_courier
3147766,3,2021-04-06,first_closed_address
3142856,3,2021-04-06,by_retired
3146048,3,2021-04-06,in_route
3144153,3,2021-04-06,received_for_courier
3146074,3,2021-04-06,in_route
3145079,3,2021-04-06,in_route
3149022,3,2021-04-06,received_for_courier
3138282,4,2021-04-06,requested
3137974,4,2021-04-06,in_transit
3138384,4,2021-04-06,in_transit
3147242,3,2021-04-06,in_route
3142909,3,2021-04-06,in_route
3144130,3,2021-04-06,requested
3148656,3,2021-04-06,in_route
3144300,3,2021-04-06,requested
3149172,3,2021-04-06,in_route
3142831,3,2021-04-06,in_route
3142748,3,2021-04-06,in_route
3145883,3,2021-04-06,in_transit
3143836,3,2021-04-06,in_transit
3144425,3,2021-04-06,received_for_courier
3145228,3,2021-04-06,requested
3145502,3,2021-04-06,requested
3145724,3,2021-04-06,received_for_courier
3147923,3,2021-04-06,in_transit
3145960,3,2021-04-06,in_route
3148263,3,2021-04-06,received_for_courier
3147913,3,2021-04-06,in_transit
3137319,4,2021-04-06,in_route
3146953,3,2021-04-06,in_route
3143215,3,2021-04-06,in_transit
3150029,3,2021-04-06,received_for_courier
3148245,3,2021-04-06,in_route
3148009,3,2021-04-06,in_route
3146540,3,2021-04-06,received_for_courier
3146225,3,2021-04-06,in_route
3143906,3,2021-04-06,requested
3148155,3,2021-04-06,in_route
3146075,3,2021-04-06,in_route
3144257,3,2021-04-06,received_for_courier
3143714,3,2021-04-06,received_for_courier
3118520,9,2021-04-06,in_route
3146812,3,2021-04-06,in_route
3143226,3,2021-04-06,in_route
3149357,3,2021-04-06,in_route
3147331,3,2021-04-06,in_route
3146329,3,2021-04-06,in_route
3144056,3,2021-04-06,requested
3149995,3,2021-04-06,in_route
3138002,4,2021-04-06,in_route
3146520,3,2021-04-06,first_closed_address
3150069,3,2021-04-06,in_route
3140499,4,2021-04-06,in_route
3144165,3,2021-04-06,received_for_courier
3147933,3,2021-04-06,in_route
3140932,4,2021-04-06,in_transit
3138312,4,2021-04-06,in_transit
3144020,3,2021-04-06,received_for_courier
3147858,3,2021-04-06,in_route
3148853,3,2021-04-06,in_route
3147479,3,2021-04-06,dispatched
3143978,3,2021-04-06,received_for_courier
3141172,4,2021-04-06,in_route
3144323,3,2021-04-06,requested
3141368,4,2021-04-06,in_transit
3146548,3,2021-04-06,received_for_courier
3145412,3,2021-04-06,in_route
3150103,3,2021-04-06,in_route
3143805,3,2021-04-06,unkown_destinatary
3146104,3,2021-04-06,in_route
3148326,3,2021-04-06,in_route
3144343,3,2021-04-06,requested
3144135,3,2021-04-06,requested
3144995,3,2021-04-06,delayed
3147649,3,2021-04-06,in_route
3136808,4,2021-04-06,in_route
3148155,3,2021-04-06,in_route
3146424,3,2021-04-06,in_transit
3147893,3,2021-04-06,pending
3149343,3,2021-04-06,pending
3146955,3,2021-04-06,in_route
3145785,3,2021-04-06,in_route
3144169,3,2021-04-06,received_for_courier
3148624,3,2021-04-06,received_for_courier
3128873,5,2021-04-06,received_for_courier
3143965,3,2021-04-06,in_transit
3144684,3,2021-04-06,in_route
3143514,3,2021-04-06,in_route
3150053,3,2021-04-06,in_route
3143070,3,2021-04-06,created
3148048,3,2021-04-06,in_transit
3150065,3,2021-04-06,in_route
3140271,4,2021-04-06,received_for_courier
3147735,3,2021-04-06,in_transit
3144152,3,2021-04-06,requested
3143914,3,2021-04-06,received_for_courier
3144379,3,2021-04-06,in_route
3144015,3,2021-04-06,received_for_courier
3148421,3,2021-04-06,received_for_courier
3145238,3,2021-04-06,first_closed_address
3146948,3,2021-04-06,requested
3144042,3,2021-04-06,received_for_courier
3148679,3,2021-04-06,in_route
3146275,3,2021-04-06,received_for_courier
3143988,3,2021-04-06,received_for_courier
3137551,4,2021-04-06,in_transit
3143538,3,2021-04-06,first_closed_address
3146822,3,2021-04-06,in_route
3148893,3,2021-04-06,in_route
3147976,3,2021-04-06,in_route
3150057,3,2021-04-06,in_route
3144301,3,2021-04-06,in_route
3145859,3,2021-04-06,in_route
3148370,3,2021-04-06,received_for_courier
3146562,3,2021-04-06,in_transit
3143913,3,2021-04-06,received_for_courier
3138237,4,2021-04-06,in_transit
3146237,3,2021-04-06,in_route
3147315,3,2021-04-06,in_transit
3144244,3,2021-04-06,received_for_courier
3138194,4,2021-04-06,in_route
3147343,3,2021-04-06,in_route
3144157,3,2021-04-06,received_for_courier
3142998,3,2021-04-06,in_route
3144399,3,2021-04-06,in_route
3148681,3,2021-04-06,in_route
3144091,3,2021-04-06,requested
3136918,4,2021-04-06,received_for_courier
3144155,3,2021-04-06,received_for_courier
3147459,3,2021-04-06,in_transit
3146961,3,2021-04-06,in_route
3149875,3,2021-04-06,in_route
3150152,3,2021-04-06,received_for_courier
3146380,3,2021-04-06,in_route
3146528,3,2021-04-06,in_route
3138989,4,2021-04-06,objected
3146405,3,2021-04-06,pending
3150314,3,2021-04-06,in_transit
3146020,3,2021-04-06,in_route
3143661,3,2021-04-06,in_route
3144129,3,2021-04-06,received_for_courier
3150037,3,2021-04-06,in_route
3150041,3,2021-04-06,in_route
3143097,3,2021-04-06,requested
3148979,3,2021-04-06,in_route
3146153,3,2021-04-06,in_route
3150136,3,2021-04-06,in_route
3142977,3,2021-04-06,in_transit
3136862,4,2021-04-06,created
3143742,3,2021-04-06,in_route
3145436,3,2021-04-06,received_for_courier
3143936,3,2021-04-06,in_route
3140261,4,2021-04-06,pending
3150048,3,2021-04-06,in_route
3134506,5,2021-04-06,received_for_courier
3144141,3,2021-04-06,received_for_courier
3148650,3,2021-04-06,in_route
3143904,3,2021-04-06,received_for_courier
3144075,3,2021-04-06,received_for_courier
3145812,3,2021-04-06,in_route
3145940,3,2021-04-06,in_route
3144065,3,2021-04-06,received_for_courier
3145086,3,2021-04-06,in_route
3149137,3,2021-04-06,in_transit
3150016,3,2021-04-06,delayed
3138217,4,2021-04-06,requested
3147528,3,2021-04-06,in_transit
3147898,3,2021-04-06,dispatched
3145278,3,2021-04-06,received_for_courier
3140358,4,2021-04-06,in_route
3138195,4,2021-04-06,in_transit
3142920,3,2021-04-06,in_route
3150006,3,2021-04-06,in_route
3145191,3,2021-04-06,in_route
3146348,3,2021-04-06,in_route
3140556,4,2021-04-06,in_route
3146571,3,2021-04-06,in_route
3149348,3,2021-04-06,in_route
3138297,4,2021-04-06,in_transit
3144315,3,2021-04-06,received_for_courier
3144113,3,2021-04-06,received_for_courier
3148365,3,2021-04-06,in_route
3145505,3,2021-04-06,in_route
3150081,3,2021-04-06,first_closed_address
3145062,3,2021-04-06,in_route
3141012,4,2021-04-06,received_for_courier
3148285,3,2021-04-06,in_route
3146866,3,2021-04-06,in_transit
3137378,4,2021-04-06,received_for_courier
3144148,3,2021-04-06,requested
3145422,3,2021-04-06,in_route
3114355,9,2021-04-06,pending
3150159,3,2021-04-06,in_route
3138264,4,2021-04-06,in_transit
3142903,3,2021-04-06,in_route
3143745,3,2021-04-06,in_route
3145287,3,2021-04-06,in_route
3148988,3,2021-04-06,in_route
3146772,3,2021-04-06,requested
3149222,3,2021-04-06,in_transit
3149240,3,2021-04-06,unexisting_address
3143267,3,2021-04-06,in_route
3148290,3,2021-04-06,in_route
3142419,4,2021-04-06,in_route
3149066,3,2021-04-06,received_for_courier
3148091,3,2021-04-06,in_route
3144000,3,2021-04-06,in_route
3148701,3,2021-04-06,in_route
3144115,3,2021-04-06,received_for_courier
3146347,3,2021-04-06,in_route
3148587,3,2021-04-06,in_route
3150116,3,2021-04-06,in_route
3144158,3,2021-04-06,in_transit
3142851,3,2021-04-06,in_transit
3145993,3,2021-04-06,delayed
3144111,3,2021-04-06,received_for_courier
3149181,3,2021-04-06,in_transit
3144287,3,2021-04-06,received_for_courier
3150127,3,2021-04-06,in_route
3146117,3,2021-04-06,in_route
3150107,3,2021-04-06,in_route
3150071,3,2021-04-06,in_route
3138016,4,2021-04-06,requested
3146325,3,2021-04-06,in_route
3148334,3,2021-04-06,in_route
3145080,3,2021-04-06,in_route
3132215,5,2021-04-06,in_transit
3144319,3,2021-04-06,received_for_courier
3145991,3,2021-04-06,in_route
3144436,3,2021-04-06,received_for_courier
3145752,3,2021-04-06,in_route
3144519,3,2021-04-06,in_route
3145953,3,2021-04-06,received_for_courier
3147588,3,2021-04-06,in_route
3146290,3,2021-04-06,received_for_courier
3149014,3,2021-04-06,delayed
3143042,3,2021-04-06,in_transit
3148858,3,2021-04-06,in_transit
3144064,3,2021-04-06,received_for_courier
3143983,3,2021-04-06,received_for_courier
3149347,3,2021-04-06,in_route
3145512,3,2021-04-06,requested
3143968,3,2021-04-06,received_for_courier
3143937,3,2021-04-06,received_for_courier
3146885,3,2021-04-06,in_route
3148677,3,2021-04-06,received_for_courier
3140275,4,2021-04-06,in_route
3149199,3,2021-04-06,in_route
3144138,3,2021-04-06,requested
3144251,3,2021-04-06,received_for_courier
3144136,3,2021-04-06,received_for_courier
3145594,3,2021-04-06,in_route
3142848,3,2021-04-06,in_route
3143165,3,2021-04-06,requested
3142775,3,2021-04-06,in_route
3137552,4,2021-04-06,in_route
3144321,3,2021-04-06,requested
3146721,3,2021-04-06,received_for_courier
3146014,3,2021-04-06,in_transit
3147129,3,2021-04-06,in_route
3145986,3,2021-04-06,first_closed_address
3138914,4,2021-04-06,in_route
3144570,3,2021-04-06,in_route
3143924,3,2021-04-06,received_for_courier
3144934,3,2021-04-06,received_for_courier
3147633,3,2021-04-06,in_route
3147389,3,2021-04-06,in_route
3145326,3,2021-04-06,requested
3145059,3,2021-04-06,in_route
3143897,3,2021-04-06,received_for_courier
3114436,9,2021-04-06,created
3147178,3,2021-04-06,in_route
3149409,3,2021-04-06,in_transit
3144457,3,2021-04-06,in_route
3142816,3,2021-04-06,delayed
3149318,3,2021-04-06,dispatched
3147849,3,2021-04-06,in_transit
3149521,3,2021-04-06,in_route
3150034,3,2021-04-06,in_route
3146742,3,2021-04-06,requested
3146625,3,2021-04-06,requested
3146167,3,2021-04-06,in_route
3144101,3,2021-04-06,received_for_courier
3143994,3,2021-04-06,received_for_courier
3146394,3,2021-04-06,pending
3144677,3,2021-04-06,in_transit
3144633,3,2021-04-06,in_route
3143022,3,2021-04-06,first_closed_address
3142411,4,2021-04-06,received_for_courier
3149151,3,2021-04-06,in_route
3148351,3,2021-04-06,in_transit
3145515,3,2021-04-06,in_route
3143535,3,2021-04-06,in_transit
3150072,3,2021-04-06,in_route
3144058,3,2021-04-06,received_for_courier
3149325,3,2021-04-06,in_route
3143888,3,2021-04-06,requested
3140026,4,2021-04-06,received_for_courier
3148253,3,2021-04-06,in_transit
3143990,3,2021-04-06,received_for_courier
3145949,3,2021-04-06,in_route
3139881,4,2021-04-06,in_transit
3143857,3,2021-04-06,received_for_courier
3148404,3,2021-04-06,in_transit
3143989,3,2021-04-06,received_for_courier
3140267,4,2021-04-06,received_for_courier
3147335,3,2021-04-06,in_transit
3144812,3,2021-04-06,in_route
3138213,4,2021-04-06,in_route
3144456,3,2021-04-06,in_route
3144086,3,2021-04-06,received_for_courier
3150142,3,2021-04-06,in_route
3138227,4,2021-04-06,requested
3140496,4,2021-04-06,in_transit
3144109,3,2021-04-06,received_for_courier
3144458,3,2021-04-06,in_route
3144053,3,2021-04-06,received_for_courier
3145852,3,2021-04-06,in_route
3146513,3,2021-04-06,in_route
3144327,3,2021-04-06,requested
3144127,3,2021-04-06,received_for_courier
3148680,3,2021-04-06,in_route
3143894,3,2021-04-06,requested
3144032,3,2021-04-06,received_for_courier
3150137,3,2021-04-06,in_route
3143051,3,2021-04-06,in_transit
3139409,4,2021-04-06,received_for_courier
3137954,4,2021-04-06,requested
3147648,3,2021-04-06,in_route
3144672,3,2021-04-06,in_route
3144706,3,2021-04-06,in_route
3143910,3,2021-04-06,requested
3138344,4,2021-04-06,requested
3146361,3,2021-04-06,pending
3138010,4,2021-04-06,requested
3145296,3,2021-04-06,in_route
3146328,3,2021-04-06,in_route
3144775,3,2021-04-06,in_transit
3150121,3,2021-04-06,in_route
3149352,3,2021-04-06,in_route
3147633,3,2021-04-06,in_route
3147578,3,2021-04-06,in_route
3146624,3,2021-04-06,in_route
3149454,3,2021-04-06,received_for_courier
3143970,3,2021-04-06,received_for_courier
3138786,4,2021-04-06,in_transit
3149043,3,2021-04-06,in_route
3143753,3,2021-04-06,in_route
3140493,4,2021-04-06,in_route
3125491,6,2021-04-06,received_for_courier
3146985,3,2021-04-06,in_transit
3143980,3,2021-04-06,requested
3137419,4,2021-04-06,received_for_courier
3145462,3,2021-04-06,in_route
3145516,3,2021-04-06,in_route
3145984,3,2021-04-06,in_route
3143424,3,2021-04-06,in_transit
3146959,3,2021-04-06,received_for_courier
3130745,5,2021-04-06,requested
3144646,3,2021-04-06,in_route
3144756,3,2021-04-06,in_transit
3140368,4,2021-04-06,in_route
3146118,3,2021-04-06,pending
3144272,3,2021-04-06,received_for_courier
3144309,3,2021-04-06,received_for_courier
3143200,3,2021-04-06,in_route
3144253,3,2021-04-06,received_for_courier
3138330,4,2021-04-06,requested
3143954,3,2021-04-06,received_for_courier
3143662,3,2021-04-06,in_route
3148166,3,2021-04-06,in_route
3144046,3,2021-04-06,received_for_courier
3143773,3,2021-04-06,received_for_courier
3114429,9,2021-04-06,pending
3142560,4,2021-04-06,received_for_courier
3144262,3,2021-04-06,received_for_courier
3143160,3,2021-04-06,in_route
3137054,4,2021-04-06,in_route
3145776,3,2021-04-06,in_route
3133833,5,2021-04-06,in_route
3150117,3,2021-04-06,in_route
3147516,3,2021-04-06,in_route
3146472,3,2021-04-06,in_route
3146238,3,2021-04-06,in_transit
3141329,4,2021-04-06,dispatched
3144329,3,2021-04-06,received_for_courier
3144267,3,2021-04-06,received_for_courier
3146069,3,2021-04-06,first_closed_address
3146337,3,2021-04-06,in_route
3149074,3,2021-04-06,ready_to_dispatch
3147280,3,2021-04-06,in_route
3139946,4,2021-04-06,in_route
3148965,3,2021-04-06,in_route
3148403,3,2021-04-06,in_route
3149269,3,2021-04-06,in_transit
3138240,4,2021-04-06,received_for_courier
3147847,3,2021-04-06,in_transit
3145213,3,2021-04-06,in_transit
3150038,3,2021-04-06,in_route
3148902,3,2021-04-06,in_route
3138101,4,2021-04-06,requested
3146683,3,2021-04-06,in_route
3146312,3,2021-04-06,in_transit
3127994,6,2021-04-06,in_route
3146796,3,2021-04-06,in_route
3144332,3,2021-04-06,requested
3147238,3,2021-04-06,in_route
3149033,3,2021-04-06,in_route
3148588,3,2021-04-06,in_route
3144050,3,2021-04-06,received_for_courier
3138077,4,2021-04-06,requested
3145465,3,2021-04-06,in_transit
3146100,3,2021-04-06,in_route
3146843,3,2021-04-06,in_route
3141334,4,2021-04-06,in_transit
3144117,3,2021-04-06,received_for_courier
3143976,3,2021-04-06,received_for_courier
3144682,3,2021-04-06,received_for_courier
3145952,3,2021-04-06,in_transit
3147396,3,2021-04-06,in_route
3148701,3,2021-04-06,in_route
3120992,6,2021-04-06,delayed
3146156,3,2021-04-06,in_route
3145368,3,2021-04-06,in_route
3143886,3,2021-04-06,received_for_courier
3147788,3,2021-04-06,in_route
3149117,3,2021-04-06,received_for_courier
3144144,3,2021-04-06,requested
3144022,3,2021-04-06,in_route
3144118,3,2021-04-06,received_for_courier
3146287,3,2021-04-06,received_for_courier
3146993,3,2021-04-06,in_route
3143998,3,2021-04-06,received_for_courier
3147954,3,2021-04-06,in_route
3143261,3,2021-04-06,received_for_courier
3145863,3,2021-04-06,in_route
3137962,4,2021-04-06,requested
3145283,3,2021-04-06,in_route
3143947,3,2021-04-06,requested
3143882,3,2021-04-06,received_for_courier
3150010,3,2021-04-06,received_for_courier
3146619,3,2021-04-06,received_for_courier
3145417,3,2021-04-06,received_for_courier
3146291,3,2021-04-06,in_transit
3144294,3,2021-04-06,requested
3147894,3,2021-04-06,in_route
3149480,3,2021-04-06,in_route
3147788,3,2021-04-06,in_route
3147605,3,2021-04-06,in_route
3147156,3,2021-04-06,in_route
3147851,3,2021-04-06,in_route
3141616,4,2021-04-06,received_for_courier
3147777,3,2021-04-06,pending
3144164,3,2021-04-06,requested
3146752,3,2021-04-06,in_route
3115309,9,2021-04-06,in_route
3149177,3,2021-04-06,in_transit
3143094,3,2021-04-06,created
3147402,3,2021-04-06,in_route
3148006,3,2021-04-06,received_for_courier
3148198,3,2021-04-06,in_transit
3147675,3,2021-04-06,pending
3146860,3,2021-04-06,pending
3144048,3,2021-04-06,received_for_courier
3138044,4,2021-04-06,in_transit
3144030,3,2021-04-06,received_for_courier
3137979,4,2021-04-06,in_transit
3138245,4,2021-04-06,in_transit
3143891,3,2021-04-06,in_route
3146002,3,2021-04-06,in_route
3145348,3,2021-04-06,in_route
3149741,3,2021-04-06,by_retired
3148670,3,2021-04-06,in_transit
3150075,3,2021-04-06,in_route
3143899,3,2021-04-06,received_for_courier
3144525,3,2021-04-06,requested
3144183,3,2021-04-06,in_route
3144003,3,2021-04-06,requested
3146160,3,2021-04-06,first_closed_address
3150039,3,2021-04-06,in_route
3149147,3,2021-04-06,received_for_courier
3144061,3,2021-04-06,received_for_courier
3148362,3,2021-04-06,in_route
3143993,3,2021-04-06,received_for_courier
3143853,3,2021-04-06,in_route
3144285,3,2021-04-06,received_for_courier
3144163,3,2021-04-06,requested
3150139,3,2021-04-06,in_route
3146879,3,2021-04-06,received_for_courier
3145037,3,2021-04-06,in_route
3147620,3,2021-04-06,in_transit
3145672,3,2021-04-06,delayed
3146359,3,2021-04-06,received_for_courier
3142802,3,2021-04-06,in_transit
3145596,3,2021-04-06,in_route
3149304,3,2021-04-06,in_route
3146862,3,2021-04-06,pending
3144143,3,2021-04-06,received_for_courier
3144033,3,2021-04-06,requested
3146744,3,2021-04-06,in_route
3144122,3,2021-04-06,requested
3146382,3,2021-04-06,in_route
3144626,3,2021-04-06,in_route
3138065,4,2021-04-06,requested
3147291,3,2021-04-06,in_route
3140419,4,2021-04-06,in_route
3143716,3,2021-04-06,in_transit
3141731,4,2021-04-06,received_for_courier
3143791,3,2021-04-06,received_for_courier
3144134,3,2021-04-06,received_for_courier
3144295,3,2021-04-06,requested
3144078,3,2021-04-06,requested
3147554,3,2021-04-06,in_route
3148413,3,2021-04-06,pending
3148398,3,2021-04-06,in_transit
3144021,3,2021-04-06,received_for_courier
3144289,3,2021-04-06,requested
3150049,3,2021-04-06,in_route
3146555,3,2021-04-06,received_for_courier
3150030,3,2021-04-06,in_route
3146698,3,2021-04-06,in_route
3148466,3,2021-04-06,in_route
3143191,3,2021-04-06,in_route
3146323,3,2021-04-06,in_route
3144010,3,2021-04-06,received_for_courier
3140862,4,2021-04-06,in_transit
3146665,3,2021-04-06,in_route
3143026,3,2021-04-06,in_route
3150047,3,2021-04-06,in_route
3136763,4,2021-04-06,unexisting_address
3146075,3,2021-04-06,in_route
3143919,3,2021-04-06,received_for_courier
3147525,3,2021-04-06,in_route
3141373,4,2021-04-06,in_route
3147109,3,2021-04-06,in_route
3143104,3,2021-04-06,in_route
3145989,3,2021-04-06,in_route
3147873,3,2021-04-06,received_for_courier
3145048,3,2021-04-06,received_for_courier
3145368,3,2021-04-06,in_route
3149211,3,2021-04-06,canceled
3133713,5,2021-04-06,in_transit
3144112,3,2021-04-06,requested
3146452,3,2021-04-06,in_route
3144413,3,2021-04-06,in_route
3144160,3,2021-04-06,received_for_courier
3150060,3,2021-04-06,in_route
3143819,3,2021-04-06,in_route
3146085,3,2021-04-06,in_route
3149335,3,2021-04-06,pending
3144208,3,2021-04-06,in_transit
3146858,3,2021-04-06,pending
3143796,3,2021-04-06,in_route
3144088,3,2021-04-06,received_for_courier
3144151,3,2021-04-06,received_for_courier
3150155,3,2021-04-06,received_for_courier
3150022,3,2021-04-06,in_route
3147834,3,2021-04-06,in_route
3147298,3,2021-04-06,in_route
3146349,3,2021-04-06,in_transit
3143028,3,2021-04-06,in_route
3148078,3,2021-04-06,received_for_courier
3144004,3,2021-04-06,requested
3140255,4,2021-04-06,in_route
3146981,3,2021-04-06,in_route
3144081,3,2021-04-06,received_for_courier
3138235,4,2021-04-06,requested
3137001,4,2021-04-06,received_for_courier
3144292,3,2021-04-06,in_route
3133343,5,2021-04-06,in_route
3138320,4,2021-04-06,requested
3143632,3,2021-04-06,in_route
3139832,4,2021-04-06,in_route
3138048,4,2021-04-06,in_route
3145274,3,2021-04-06,in_route
3136607,4,2021-04-06,in_route
3141795,4,2021-04-06,received_for_courier
3144156,3,2021-04-06,requested
3144246,3,2021-04-06,received_for_courier
3144325,3,2021-04-06,requested
3144052,3,2021-04-06,received_for_courier
3146280,3,2021-04-06,received_for_courier
3146243,3,2021-04-06,in_transit
3147765,3,2021-04-06,requested
3141356,4,2021-04-06,in_route
3146255,3,2021-04-06,received_for_courier
3143915,3,2021-04-06,received_for_courier
3146598,3,2021-04-06,in_route
3146997,3,2021-04-06,in_transit
3150123,3,2021-04-06,in_route
3149141,3,2021-04-06,in_route
3146526,3,2021-04-06,in_route
3138793,4,2021-04-06,in_transit
3146289,3,2021-04-06,requested
3140874,4,2021-04-06,in_route
3148940,3,2021-04-06,first_closed_address
3140254,4,2021-04-06,in_route
3146750,3,2021-04-06,in_route
3145809,3,2021-04-06,in_route
3138782,4,2021-04-06,in_route
3144070,3,2021-04-06,received_for_courier
3146318,3,2021-04-06,in_transit
3144331,3,2021-04-06,requested
3142915,3,2021-04-06,in_route
3144124,3,2021-04-06,requested
3137966,4,2021-04-06,in_transit
3127069,6,2021-04-06,unexisting_address
3150008,3,2021-04-06,in_route
3144284,3,2021-04-06,received_for_courier
3145500,3,2021-04-06,in_route
3145304,3,2021-04-06,in_route
3144977,3,2021-04-06,in_transit
3147453,3,2021-04-06,in_route
3137983,4,2021-04-06,requested
3136840,4,2021-04-06,received_for_courier
3149475,3,2021-04-06,in_route
3145731,3,2021-04-06,unkown_destinatary
3146278,3,2021-04-06,in_route
3146399,3,2021-04-06,in_route
3142859,3,2021-04-06,in_route
3146084,3,2021-04-06,in_route
3144243,3,2021-04-06,received_for_courier
3147165,3,2021-04-06,in_route
3148087,3,2021-04-06,in_route
3145990,3,2021-04-06,unexisting_address
3148568,3,2021-04-06,received_for_courier
3147542,3,2021-04-06,in_route
3144079,3,2021-04-06,received_for_courier
3138031,4,2021-04-06,requested
3146369,3,2021-04-06,pending
3143987,3,2021-04-06,requested
3145246,3,2021-04-06,received_for_courier
3143938,3,2021-04-06,received_for_courier
3146001,3,2021-04-06,in_route
3148546,3,2021-04-06,in_route
3149151,3,2021-04-06,in_route
3142939,3,2021-04-06,first_closed_address
3148708,3,2021-04-06,in_transit
3143966,3,2021-04-06,received_for_courier
3150002,3,2021-04-06,in_route
3150058,3,2021-04-06,in_route
3148366,3,2021-04-06,in_transit
3144245,3,2021-04-06,received_for_courier
3136954,4,2021-04-06,in_route
3144996,3,2021-04-06,in_route
3147304,3,2021-04-06,received_for_courier
3145118,3,2021-04-06,in_route
3143961,3,2021-04-06,received_for_courier
3148678,3,2021-04-06,in_route
3148642,3,2021-04-06,first_closed_address
3148869,3,2021-04-06,in_route
3150012,3,2021-04-06,delayed
3149206,3,2021-04-06,in_route
3138177,4,2021-04-06,requested
3142746,3,2021-04-06,pending
3138788,4,2021-04-06,in_route
3150064,3,2021-04-06,in_route
3145078,3,2021-04-06,in_route
3149487,3,2021-04-06,in_route
3147170,3,2021-04-06,in_route
3147709,3,2021-04-06,in_transit
3146853,3,2021-04-06,in_route
3148352,3,2021-04-06,in_route
3143958,3,2021-04-06,received_for_courier
3148166,3,2021-04-06,in_route
3146664,3,2021-04-06,in_route
3146067,3,2021-04-06,in_route
3147368,3,2021-04-06,pending
3145933,3,2021-04-06,in_route
3144258,3,2021-04-06,received_for_courier
3148038,3,2021-04-06,in_route
3150074,3,2021-04-06,in_route
3146968,3,2021-04-06,requested
3145367,3,2021-04-06,in_route
3140270,4,2021-04-06,in_route
3139437,4,2021-04-06,received_for_courier
3148917,3,2021-04-06,in_transit
3144119,3,2021-04-06,received_for_courier
3144035,3,2021-04-06,received_for_courier
3147908,3,2021-04-06,in_transit
3145190,3,2021-04-06,in_route
3145517,3,2021-04-06,dispatched
3144693,3,2021-04-06,in_route
3130682,5,2021-04-06,requested
3145126,3,2021-04-06,requested
3143981,3,2021-04-06,requested
3148588,3,2021-04-06,in_route
3144007,3,2021-04-06,received_for_courier
3147932,3,2021-04-06,in_transit
3138762,4,2021-04-06,in_route
3146868,3,2021-04-06,in_route
3144001,3,2021-04-06,received_for_courier
3144126,3,2021-04-06,received_for_courier
3146977,3,2021-04-06,pending
3146254,3,2021-04-06,in_route
3145311,3,2021-04-06,delayed
3144037,3,2021-04-06,received_for_courier
3140308,4,2021-04-06,in_route
3146060,3,2021-04-06,in_route
3147990,3,2021-04-06,received_for_courier
3149998,3,2021-04-06,in_route
3149382,3,2021-04-06,in_route
3144312,3,2021-04-06,received_for_courier
3142904,3,2021-04-06,in_route
3144023,3,2021-04-06,in_route
